document_id,main_category,sub_category
01301,cs,SY
01162,physics,flu-dyn
05843,gr-qc,
04604,hep-ph,
10562,q-bio,QM
06509,cond-mat,mes-hall
02107,cs,CL
00967,hep-th,
02442,cs,IT
07225,cond-mat,quant-gas
00739,math,AG
06432,stat,ML
04807,quant-ph,
02426,stat,OT
02203,cs,IR
02323,math,RT
07996,math,DG
01979,eess,IV
05313,cs,CY
01320,hep-th,
03580,hep-ex,
05761,stat,AP
08685,math,CO
03802,astro-ph,GA
01159,cond-mat,stat-mech
01286,hep-th,
05137,math,CO
09142,q-bio,MN
06107,cs,SE
05837,physics,flu-dyn
02569,quant-ph,
09782,physics,soc-ph
06159,stat,ML
05978,physics,optics
00914,quant-ph,
08970,astro-ph,EP
02111,math,PR
04525,math-ph,
10190,cs,IT
06578,astro-ph,HE
03596,stat,ME
01135,hep-ph,
04967,cond-mat,mtrl-sci
06696,math,AP
10295,cs,CY
09071,math,QA
08301,cs,CV
10340,cs,SE
03059,hep-ph,
02099,cs,NI
10426,physics,optics
02711,astro-ph,CO
04509,math,OA
09844,hep-th,
05407,stat,ML
07884,cs,IT
03552,cs,RO
05742,q-bio,MN
05075,cs,HC
05349,cs,IT
00865,stat,ME
09163,quant-ph,
00322,cs,DC
03133,astro-ph,EP
06331,math,PR
08022,cond-mat,mes-hall
04304,physics,flu-dyn
01842,cond-mat,mes-hall
06113,hep-ph,
06711,astro-ph,SR
06222,astro-ph,GA
04175,math,NA
10547,stat,ME
09683,astro-ph,HE
05218,hep-ph,
05360,cs,DB
02549,q-bio,NC
08502,cond-mat,mtrl-sci
03761,math,RT
02014,cs,IT
05749,math-ph,
08568,astro-ph,SR
08775,math,DS
03149,cs,CV
04364,quant-ph,
01517,astro-ph,HE
03984,cs,CR
02892,cs,CV
03409,physics,atom-ph
08275,cond-mat,mtrl-sci
06322,astro-ph,HE
07307,math,CO
07013,cs,DS
02118,gr-qc,
01315,cs,CV
05851,physics,hist-ph
03916,hep-th,
09601,physics,chem-ph
05558,stat,ML
03754,cs,CV
00319,stat,ME
08484,math,NA
08999,gr-qc,
10195,q-bio,QM
09220,math,AP
05989,cs,IT
06974,math,OA
08235,physics,optics
06121,quant-ph,
05688,hep-th,
05554,cs,MS
08072,math,RA
07675,math,FA
03546,cs,CV
02046,math,LO
03957,hep-ex,
00892,astro-ph,SR
04783,math,PR
09091,cond-mat,stat-mech
09508,physics,app-ph
05967,astro-ph,SR
09318,q-bio,BM
04634,math,PR
07598,math,SP
04108,physics,ins-det
00011,cond-mat,soft
07722,cs,SI
10388,math,DG
10126,hep-th,
00502,math,CO
00775,stat,AP
08165,astro-ph,GA
02016,eess,IV
00393,cs,LG
09043,cond-mat,mtrl-sci
05481,math,PR
08023,astro-ph,CO
00553,cs,CV
02213,math,NT
09576,physics,flu-dyn
02971,cond-mat,mtrl-sci
06012,cond-mat,mtrl-sci
00932,cs,CR
04188,physics,acc-ph
02832,cs,IR
05506,math,AC
05854,cs,SI
04857,cs,RO
10494,cs,IT
07648,cs,LG
02732,cond-mat,mes-hall
01575,math,GT
07998,astro-ph,GA
03939,astro-ph,CO
05534,cs,SI
07512,physics,soc-ph
06569,math,OC
08128,astro-ph,CO
08449,math,DS
10330,math,AP
04461,cs,CV
01621,astro-ph,HE
03780,math,CO
02586,hep-th,
01581,math,RA
02643,cond-mat,supr-con
02785,math,FA
05106,math,CA
08469,math,PR
06532,stat,ME
00523,math,ST
09898,cs,NI
09536,cs,CL
01977,math,GR
08817,math,ST
04391,cond-mat,mtrl-sci
03533,cs,CY
09938,cond-mat,str-el
07569,eess,SP
00270,math,NA
05293,physics,app-ph
08893,cond-mat,soft
01974,cs,CV
02433,physics,ins-det
02174,hep-ph,
07626,hep-th,
00488,math-ph,
07387,math,CO
00156,math,AT
07586,cond-mat,mtrl-sci
04652,astro-ph,EP
07119,cond-mat,supr-con
09886,math,DG
08538,physics,ins-det
04160,cs,SC
07687,cond-mat,soft
05213,math,FA
01741,astro-ph,CO
03321,astro-ph,CO
08760,cs,RO
09820,math,DS
08823,cs,RO
05317,physics,gen-ph
00387,cs,IT
04531,math,PR
04992,cs,PL
10037,hep-ph,
03899,nlin,PS
09727,physics,atom-ph
03464,math,OC
07458,math,CO
04804,physics,flu-dyn
08750,astro-ph,HE
00383,physics,soc-ph
01963,math,AC
09487,math-ph,
04836,math,NT
05560,cs,CV
05330,hep-ph,
06824,math,CO
03037,quant-ph,
09557,math,OC
09965,math,CV
06665,cs,CV
07319,cs,DC
08334,gr-qc,
07790,physics,data-an
10290,physics,atm-clus
03173,cond-mat,mtrl-sci
05916,cs,SI
03734,cs,DC
02130,math,AP
06498,cs,SI
01870,nucl-th,
05845,astro-ph,SR
07223,math,AP
05656,hep-ph,
08202,physics,class-ph
01349,astro-ph,HE
04979,cs,LO
04769,math,CA
03001,physics,optics
05752,q-fin,CP
05538,cs,IT
06638,math,GT
00481,physics,app-ph
06276,math-ph,
09971,cond-mat,stat-mech
02944,cond-mat,mes-hall
10280,cs,LO
00169,astro-ph,SR
03466,hep-th,
07549,cs,DC
09901,nucl-th,
00728,math,DG
00879,cs,CV
03337,cs,IT
00134,nucl-th,
08916,cond-mat,str-el
08458,math,AC
06373,econ,EM
00137,math,OC
02829,physics,comp-ph
01073,cs,LO
00910,cs,SY
05326,math,GT
03022,nucl-ex,
04656,astro-ph,HE
02378,astro-ph,HE
01915,math,CO
00230,math,GT
02877,cond-mat,mtrl-sci
07852,math,OC
03474,cond-mat,mes-hall
05243,cs,LG
02157,math,PR
00014,hep-ph,
00969,cs,LO
06558,cs,RO
10454,cond-mat,mtrl-sci
08732,math,OC
01160,cond-mat,stat-mech
05474,math,CA
05059,physics,ins-det
10531,cond-mat,stat-mech
04224,math,AP
03075,physics,flu-dyn
08603,cs,SE
01756,physics,chem-ph
01093,econ,EM
03589,cs,CE
09353,physics,app-ph
01345,math,CV
02725,cond-mat,supr-con
02762,physics,flu-dyn
00247,math,CV
09621,astro-ph,HE
02647,astro-ph,GA
05452,q-bio,OT
06377,hep-ph,
03387,gr-qc,
02455,cs,CG
09670,astro-ph,GA
03805,cond-mat,soft
07612,math,OC
03537,astro-ph,SR
04206,hep-th,
07903,physics,optics
10061,cond-mat,mtrl-sci
09046,cs,GT
02404,astro-ph,SR
04608,astro-ph,SR
06699,astro-ph,GA
06546,astro-ph,GA
04495,math,OC
02193,cs,AI
06720,stat,ML
07166,cond-mat,mes-hall
00485,math,PR
04102,cs,CV
01245,astro-ph,GA
01450,cs,CV
06260,hep-th,
06742,cs,CV
09649,math,AP
01140,astro-ph,GA
07986,astro-ph,CO
01525,stat,ME
07268,hep-th,
06910,math,AP
08601,cs,IT
00858,cs,CV
06279,cs,SY
08612,cs,SI
02162,cs,CG
04115,math,OC
10200,cond-mat,str-el
02432,math,SP
06526,physics,app-ph
08638,math,QA
07066,math,DG
08065,quant-ph,
08773,math,SG
08741,cond-mat,mtrl-sci
10075,cond-mat,mes-hall
03043,astro-ph,CO
00307,gr-qc,
07182,math,NA
07097,math,CO
04463,cs,IT
07123,astro-ph,HE
08660,cs,CL
02710,cs,LG
00920,cs,FL
05223,physics,ao-ph
03063,quant-ph,
10070,physics,flu-dyn
08295,cs,AI
07115,hep-ph,
02388,physics,ins-det
01501,cond-mat,str-el
05390,quant-ph,
08751,math,OC
04293,cs,SE
07851,eess,SP
05801,math,GR
08884,physics,ins-det
06335,math,AP
10304,cs,CV
10134,physics,atom-ph
06603,physics,med-ph
10416,cs,DS
05234,physics,acc-ph
09295,physics,hist-ph
01236,math,DS
00482,cond-mat,quant-gas
03635,stat,ME
02966,cond-mat,mtrl-sci
01201,math,NA
10213,astro-ph,SR
01371,math,AP
04014,cs,LG
08429,math,PR
09571,cs,CV
00870,cs,SY
08152,cond-mat,str-el
00868,cs,CV
06156,math,AP
07153,math-ph,
07801,hep-ph,
06920,cs,AI
05380,math,NT
07689,quant-ph,
05813,hep-ph,
03188,hep-ex,
08157,astro-ph,GA
06246,astro-ph,HE
01841,q-bio,GN
01712,cs,SD
05284,cs,CV
08338,hep-ph,
00111,math,CO
09964,gr-qc,
09511,astro-ph,SR
10231,cs,CY
06678,quant-ph,
00931,math,OC
03869,math,DG
05877,math,NA
01312,cond-mat,mes-hall
02178,cs,IR
08409,math,NA
07419,cs,IT
08281,physics,app-ph
02713,cs,IT
06409,astro-ph,SR
06038,astro-ph,HE
05275,math,CA
03678,q-fin,RM
00130,cond-mat,mtrl-sci
06436,cs,CL
03357,math,CT
05071,cs,IT
00019,hep-ph,
05182,cond-mat,quant-gas
01422,cs,AI
10269,cs,SE
09031,cs,CL
08552,astro-ph,HE
01482,math,RA
01589,cs,SD
06352,cs,HC
00360,math-ph,
06511,hep-ph,
06728,physics,app-ph
10050,cond-mat,mes-hall
05105,math,NA
01798,math,FA
03317,cs,NI
03354,cs,AI
01479,gr-qc,
05215,cs,AR
02055,cs,GT
09015,physics,comp-ph
02743,cs,IT
08995,cs,SY
05289,hep-th,
02002,math,FA
08772,hep-th,
02062,cs,CR
08166,astro-ph,EP
03609,cs,SY
06571,cond-mat,str-el
02562,math,AG
05840,astro-ph,SR
00241,math,DG
05526,astro-ph,HE
05536,math,GR
07774,physics,ins-det
05388,eess,SP
01689,cs,CG
04203,hep-ph,
00678,physics,hist-ph
07143,cond-mat,mes-hall
05022,gr-qc,
03509,hep-ph,
05178,cs,AR
07539,astro-ph,SR
10451,physics,soc-ph
03206,physics,optics
03819,eess,SP
08498,physics,app-ph
03250,math,NA
00500,cs,CE
05711,math,CA
01452,cs,CV
03247,math,AP
09763,physics,app-ph
08613,cs,CV
00255,physics,comp-ph
02332,cs,CR
05620,physics,soc-ph
09547,cs,AI
08198,cs,IT
08956,math,DS
09661,stat,CO
00331,math,FA
00310,cs,IT
06454,physics,flu-dyn
03642,quant-ph,
00231,math,PR
09856,cs,LG
09405,hep-ph,
10432,cs,IT
01785,cond-mat,mtrl-sci
00770,math,DS
01573,physics,soc-ph
01200,physics,plasm-ph
05996,math,AP
09321,cs,CV
00317,cs,SI
04466,cs,IT
03643,cond-mat,soft
01097,math,SG
08100,cs,CV
01527,cs,MA
06359,math,DS
01045,astro-ph,EP
09992,cs,DC
07251,nucl-th,
06198,math,NA
07421,q-bio,PE
06657,cs,SD
07982,math,NT
03569,astro-ph,IM
05016,physics,hist-ph
09524,physics,soc-ph
07898,math,RT
02749,math,AG
06225,math,AP
03664,hep-ph,
01531,cs,CL
00727,cs,AI
00386,astro-ph,CO
01855,cond-mat,mes-hall
03797,physics,ins-det
04284,hep-th,
02827,cs,NE
04629,astro-ph,GA
05951,cs,IT
09314,hep-ph,
00570,math,FA
04405,cs,PL
00007,physics,optics
07037,math,RA
04003,math,ST
04504,cs,IT
00624,math,RT
05126,math,RA
04400,astro-ph,SR
06956,cs,IT
09387,math,OC
06117,astro-ph,EP
08594,hep-th,
07992,cs,NI
09493,astro-ph,GA
07804,cs,CL
08311,math,AG
00089,math,GR
03948,astro-ph,SR
10100,cs,CV
01654,math,PR
06601,cs,NE
03602,math,CO
09687,cond-mat,mes-hall
08365,cs,AI
10541,astro-ph,EP
05035,math,AP
03437,cs,LG
01939,cond-mat,mes-hall
09627,cs,LG
09709,cs,DB
07896,cond-mat,str-el
10569,physics,app-ph
03087,physics,ins-det
01011,math,PR
04674,math,PR
04995,math,CA
08824,math,DG
00334,math,AG
05636,math,DG
08843,cs,NI
03830,math,OC
07334,math,MG
00194,cs,NI
10600,physics,plasm-ph
10300,cs,CV
10010,math,AC
07445,astro-ph,GA
00881,cs,CV
07730,math,AG
02261,cs,CV
01948,econ,EM
04150,astro-ph,IM
03629,hep-ph,
02428,math,CA
08294,cs,IT
00763,math,AC
06809,stat,AP
00404,hep-ph,
00027,cond-mat,soft
07381,quant-ph,
00707,physics,acc-ph
07126,astro-ph,GA
05463,cs,LG
04345,cs,AI
07891,math,AP
05686,physics,ins-det
06114,cond-mat,soft
05247,physics,comp-ph
10404,cond-mat,soft
09689,astro-ph,SR
01397,cs,CV
10146,astro-ph,CO
09553,math,GM
05878,nlin,PS
04578,math,AP
07584,math,HO
08452,math,DS
08001,astro-ph,CO
00581,math,FA
01708,cs,LG
07862,cs,IT
03926,hep-ph,
06538,astro-ph,GA
06040,math,KT
07552,math-ph,
08725,hep-ph,
03243,quant-ph,
08936,astro-ph,CO
06084,hep-ph,
08541,astro-ph,GA
07402,cs,IT
05757,cs,NI
00402,physics,optics
04964,cs,NI
09074,math,AP
10086,q-bio,PE
01464,stat,ME
03077,astro-ph,CO
01254,astro-ph,SR
08906,cond-mat,str-el
06691,physics,optics
09188,math,MG
08257,cond-mat,supr-con
07826,econ,EM
03738,physics,atom-ph
04423,astro-ph,HE
09009,gr-qc,
03564,cs,CL
04351,physics,geo-ph
09533,physics,med-ph
03891,cond-mat,mtrl-sci
03675,quant-ph,
03917,hep-ph,
00978,math,NA
07340,astro-ph,SR
00547,quant-ph,
08455,astro-ph,GA
07134,cond-mat,soft
03555,astro-ph,GA
06011,cs,HC
03053,math,SP
04820,math,AC
05287,cond-mat,mtrl-sci
02057,quant-ph,
00457,math,AP
00762,quant-ph,
09482,cs,RO
04687,physics,flu-dyn
09555,cs,CV
08951,cs,SY
01171,astro-ph,GA
01737,nlin,SI
00882,physics,optics
07406,astro-ph,GA
05889,cs,MM
07915,physics,app-ph
07621,hep-ph,
07974,cond-mat,mes-hall
01269,cond-mat,mes-hall
06959,math,DG
03714,cs,IT
05168,cs,NI
00284,gr-qc,
00060,quant-ph,
06747,math,CO
08822,physics,app-ph
06794,cs,IT
01991,astro-ph,EP
06734,cs,CV
04415,cond-mat,mes-hall
03245,hep-th,
04195,math,DS
01723,astro-ph,CO
00464,cs,MA
08790,cond-mat,soft
00610,physics,plasm-ph
04888,cs,IT
09413,cs,DB
03260,cond-mat,mes-hall
02733,cond-mat,mes-hall
06577,physics,acc-ph
08858,math,DG
03655,cs,IT
04209,math,FA
01182,physics,app-ph
02277,cond-mat,supr-con
04130,cond-mat,soft
06570,math,ST
08690,physics,ins-det
01071,hep-th,
01632,cs,CV
09608,math-ph,
06672,cond-mat,mes-hall
06641,astro-ph,SR
03990,astro-ph,HE
07560,cs,IT
09167,cond-mat,dis-nn
06363,q-bio,PE
03272,gr-qc,
07880,cs,OS
04086,math,RA
00448,cs,ET
09947,quant-ph,
05045,hep-th,
07474,cond-mat,str-el
03003,cs,AI
05800,cs,DB
06501,math,PR
05294,cs,IT
06215,cond-mat,str-el
02321,math,ST
00737,math,CO
05613,cs,DB
03140,astro-ph,GA
08691,math,OC
00731,cond-mat,mes-hall
06941,cond-mat,str-el
06534,hep-ph,
07408,cond-mat,mtrl-sci
09710,cs,LG
08040,hep-ph,
05583,cs,CR
09795,stat,AP
00009,gr-qc,
06493,physics,ins-det
06642,cs,CV
06214,math,NT
03599,math,AT
02268,cs,LG
04325,math,DS
10203,astro-ph,HE
05156,cs,NE
10148,cond-mat,mes-hall
02789,cs,CR
06347,quant-ph,
05670,hep-ph,
06139,physics,data-an
02769,q-bio,GN
08634,math,FA
03796,cond-mat,soft
01976,math,AP
02211,astro-ph,SR
00723,cs,LG
10503,hep-ph,
10264,cs,IT
07019,quant-ph,
04917,physics,flu-dyn
06202,stat,ML
09986,eess,SP
03756,astro-ph,EP
00328,math,CO
07380,cs,RO
05821,hep-ph,
04002,math,PR
03135,hep-th,
05786,gr-qc,
03373,cs,NE
05012,physics,plasm-ph
07333,astro-ph,EP
05777,math,PR
10514,cond-mat,str-el
05023,hep-ph,
01997,cs,NI
08293,cs,DS
08333,math,NT
03405,cond-mat,mes-hall
03300,math,ST
06374,cs,IT
06894,physics,atm-clus
09017,cond-mat,mes-hall
09989,cond-mat,mtrl-sci
05884,cs,CC
08657,astro-ph,HE
00561,math,OC
09786,math,RT
09594,stat,AP
09540,math,ST
00525,math,AG
01850,math,GR
06631,math,DG
08003,cs,CG
05254,astro-ph,EP
01417,math,AP
08018,cs,NI
06872,math,AP
08998,hep-ph,
03556,cond-mat,supr-con
04799,math-ph,
02379,math,PR
05363,eess,SP
01451,cs,CV
00041,astro-ph,HE
05060,cond-mat,mtrl-sci
03631,astro-ph,SR
07323,astro-ph,IM
06471,nucl-th,
00428,cs,CL
03048,cs,IT
03259,cs,IT
08083,hep-ph,
10597,q-bio,QM
05486,astro-ph,GA
07709,astro-ph,HE
01172,hep-th,
09097,cs,CV
03280,math,AG
10022,cs,DC
09093,cs,SI
09429,cs,SI
09977,physics,atom-ph
09883,math,ST
04506,gr-qc,
04577,physics,comp-ph
05881,cs,IR
02100,physics,chem-ph
08358,gr-qc,
03407,cs,NA
01896,cs,PL
01653,astro-ph,GA
01203,cs,CR
09131,nucl-ex,
03906,astro-ph,CO
05491,cond-mat,supr-con
00162,hep-th,
02989,physics,comp-ph
04382,quant-ph,
05005,math,CO
09466,cs,AI
05747,physics,flu-dyn
06076,math-ph,
04154,physics,plasm-ph
01707,hep-ph,
09269,math,ST
00116,cond-mat,mes-hall
06411,physics,med-ph
03877,math,CO
04957,gr-qc,
04275,astro-ph,SR
04229,cs,IT
02403,astro-ph,GA
01189,math,AG
08424,astro-ph,SR
06782,math,SP
04751,cs,CV
04213,gr-qc,
09105,math,RA
01923,nucl-th,
00295,math-ph,
03733,physics,chem-ph
06152,astro-ph,SR
01469,stat,ML
00470,cs,CV
08530,cond-mat,str-el
04727,cond-mat,quant-gas
07325,math,CA
01158,hep-th,
04244,math,AP
05846,physics,chem-ph
05919,cs,IT
02497,math,DS
09776,astro-ph,SR
07130,q-bio,QM
08082,cond-mat,stat-mech
06597,cs,SI
04567,cond-mat,soft
01154,cond-mat,stat-mech
07504,math,AT
05559,astro-ph,GA
09602,quant-ph,
08423,astro-ph,GA
01655,astro-ph,SR
03004,math,CV
09552,math,GR
01618,cs,DB
06637,stat,ML
06193,astro-ph,GA
08080,hep-ph,
02778,astro-ph,CO
07084,nucl-th,
07218,math,OC
01266,cond-mat,mes-hall
06036,astro-ph,SR
04900,cond-mat,mtrl-sci
09251,cs,CL
04816,cs,SY
06004,math,CO
00148,eess,IV
02941,physics,app-ph
07059,math,OC
05623,math,AP
00340,astro-ph,SR
00909,physics,hist-ph
01128,astro-ph,GA
04855,hep-ph,
04397,math,CO
01995,cond-mat,str-el
06058,math,OC
07254,astro-ph,GA
02858,stat,ML
00016,cs,ET
04508,cs,SY
10253,cs,CL
06620,cs,CC
08425,math,CO
05335,math,DS
02369,math,AC
05211,astro-ph,GA
05721,quant-ph,
07017,astro-ph,SR
04303,hep-th,
06361,math,NA
02098,physics,optics
01217,cond-mat,mtrl-sci
03923,physics,chem-ph
06102,physics,flu-dyn
03859,cs,LO
08770,math,AP
05279,cond-mat,stat-mech
02602,math,CO
07718,astro-ph,GA
08356,math,DS
07605,cond-mat,soft
06605,cs,SE
09805,cs,DC
09851,cs,IR
00548,stat,ME
08962,cond-mat,stat-mech
09505,math,GR
02102,math,AP
04894,cs,SE
05344,astro-ph,SR
03937,hep-ph,
07872,nucl-ex,
10498,q-fin,MF
05836,astro-ph,HE
02777,math,AP
06106,astro-ph,SR
09033,math,CO
02248,stat,CO
10011,quant-ph,
00686,hep-ph,
04744,cs,NI
07195,gr-qc,
04541,eess,SP
07861,cs,CL
05364,math-ph,
09144,stat,ML
01392,math,FA
01890,astro-ph,CO
07681,cond-mat,dis-nn
09501,math,CO
02370,math,CO
08290,cs,CL
05018,math,OC
01029,gr-qc,
07177,physics,ins-det
02186,math,CO
04721,cond-mat,str-el
10268,math,RT
08554,cond-mat,str-el
01049,astro-ph,SR
00168,cs,CL
10266,math,DS
03994,astro-ph,EP
08254,quant-ph,
02033,gr-qc,
06553,math,NA
01460,math,DS
00277,cond-mat,mes-hall
05104,cs,IT
02596,cond-mat,soft
07184,cs,DC
06369,math,NA
00447,physics,acc-ph
09032,nucl-th,
06042,physics,ed-ph
01148,math,AT
04648,cond-mat,mtrl-sci
01156,eess,SP
07567,eess,SP
02796,cs,SI
06905,hep-th,
08965,hep-th,
05530,math,DG
09477,cs,CV
01751,astro-ph,GA
05272,hep-ph,
02920,math,AG
00516,cs,SY
00803,math,AP
04066,cs,LO
03651,cs,RO
09739,stat,ME
01332,physics,soc-ph
10161,hep-ph,
10205,cond-mat,soft
00095,cs,NI
04748,math,CO
08179,cond-mat,quant-gas
00047,cond-mat,mes-hall
06311,quant-ph,
03608,astro-ph,GA
01325,cond-mat,str-el
01864,math,AC
00919,math,FA
08859,math,CA
03315,cond-mat,str-el
01826,math,GN
00584,cs,LG
06662,physics,optics
08403,physics,ins-det
09292,cs,RO
00486,math,NT
04818,gr-qc,
00131,math,CO
08851,physics,ed-ph
06731,math,AC
00436,cond-mat,supr-con
01944,cs,LG
01572,cs,CV
06874,math,OC
00755,cond-mat,mes-hall
00388,cs,CL
09781,cs,CR
08570,q-bio,QM
10064,math,FA
05968,cs,CV
03045,math,CV
09470,math,AP
07355,cs,SI
09579,cond-mat,mes-hall
07414,cs,CL
07407,astro-ph,HE
08118,hep-th,
08062,hep-lat,
01404,cs,DS
01218,astro-ph,CO
09766,math,AT
00651,astro-ph,GA
04184,q-bio,QM
01485,math,OC
02198,cs,SI
07051,nucl-ex,
09213,math,DS
05848,cs,IT
04249,cs,DC
09245,math,PR
00296,math,CO
04147,physics,flu-dyn
10524,math,OC
02727,astro-ph,SR
07081,math,NA
09770,quant-ph,
00766,cond-mat,stat-mech
03370,astro-ph,SR
05904,astro-ph,HE
06420,math,AP
07475,physics,plasm-ph
09908,physics,optics
05584,math,AP
04101,cs,DB
07038,math,CO
08464,math,NA
03833,cs,LO
02652,hep-ph,
01317,cs,CV
08205,physics,ed-ph
00093,cond-mat,mtrl-sci
01680,math,FA
04850,physics,app-ph
03343,math,DS
00990,math,NA
06882,math,CO
03903,physics,optics
05772,stat,ML
04035,cs,NI
05090,cond-mat,mes-hall
04497,cs,CC
10515,q-fin,RM
08156,hep-ph,
04323,astro-ph,HE
07242,math,AG
04824,q-bio,TO
09036,cs,CL
03987,math,AP
03138,cs,AI
00613,math,AP
04854,hep-th,
04759,math-ph,
02546,cs,HC
00389,cs,NI
08517,physics,optics
01276,gr-qc,
06744,math,CA
06018,cs,NI
09423,astro-ph,CO
06962,physics,ins-det
06898,astro-ph,EP
09522,cs,SD
07056,cond-mat,mtrl-sci
04584,math,CO
06529,physics,app-ph
09473,cond-mat,str-el
02620,cs,LG
08277,cond-mat,str-el
00518,math,ST
06811,hep-th,
05970,q-bio,PE
06404,math,CO
00733,math,AG
10267,cond-mat,mtrl-sci
06384,math,NT
04159,stat,AP
03975,cs,IT
05631,cond-mat,supr-con
09873,hep-th,
00750,physics,app-ph
04849,quant-ph,
01136,hep-ph,
01084,math-ph,
03456,astro-ph,GA
09433,math,PR
04374,astro-ph,HE
10444,quant-ph,
02748,math,PR
05650,astro-ph,GA
05503,nucl-th,
00677,cond-mat,mtrl-sci
03874,astro-ph,EP
07503,physics,acc-ph
03378,math,FA
07023,eess,IV
08950,q-bio,NC
01146,q-bio,PE
02056,astro-ph,HE
04665,math,AP
10124,math,AG
07192,cond-mat,mes-hall
07540,cond-mat,mes-hall
05732,math,AG
05315,math,GT
08199,math,AP
09045,eess,SP
07309,q-fin,MF
06099,astro-ph,GA
05097,math,CO
00101,cs,LG
04558,cs,IT
06455,math,NA
01365,physics,bio-ph
03941,astro-ph,CO
02132,cond-mat,soft
04161,cs,CV
00564,math,NA
10495,cs,AI
09440,math,AP
00068,math,OC
05276,cond-mat,str-el
04764,quant-ph,
04433,cs,CL
05150,cs,LO
01794,cond-mat,supr-con
09798,cs,DS
04414,cs,DS
05091,cs,CV
06868,cond-mat,soft
07373,astro-ph,GA
04484,math,GR
10129,math,AG
07262,astro-ph,CO
00923,math,NA
00411,cond-mat,mtrl-sci
07807,q-bio,PE
02693,cs,MA
07679,astro-ph,GA
09441,astro-ph,SR
03763,cs,SE
08422,math,AP
10176,gr-qc,
06796,math,AP
03892,cs,IT
09222,astro-ph,SR
05125,astro-ph,SR
02696,hep-th,
04747,cs,MM
09642,physics,soc-ph
00642,cond-mat,quant-gas
03496,cond-mat,str-el
04265,astro-ph,SR
10558,quant-ph,
06127,math,NA
01662,cond-mat,mtrl-sci
01224,physics,app-ph
08138,math,AP
04501,math,PR
09972,gr-qc,
02770,cond-mat,mes-hall
00953,math,QA
00726,math,CO
06389,quant-ph,
00202,cs,DS
01957,cs,AI
08556,cond-mat,soft
02081,nucl-th,
01650,cond-mat,mes-hall
02079,quant-ph,
08757,cs,AI
03309,astro-ph,CO
09172,math,OC
09273,cond-mat,mes-hall
09480,math,CO
07071,quant-ph,
08688,cond-mat,mes-hall
05615,cs,ET
09752,math,SP
02623,physics,ins-det
03554,physics,optics
03773,eess,SP
04791,math,AP
02805,cs,NE
04334,cs,CV
07782,cs,CY
05139,math,RT
09726,cond-mat,mes-hall
03572,math,OC
02160,astro-ph,HE
04647,cond-mat,mes-hall
02212,math,NT
00849,astro-ph,EP
06786,math,DG
08599,cs,CV
05146,math,CO
01882,astro-ph,HE
09787,math,GR
08246,astro-ph,GA
04768,physics,ins-det
00183,physics,data-an
03865,cs,IT
07686,quant-ph,
03225,physics,med-ph
00578,math,NA
10489,math,AG
01955,cond-mat,str-el
08234,cs,CV
09961,cs,IR
00453,cs,CL
02140,eess,SP
00702,cs,AI
01877,physics,data-an
10521,hep-th,
01299,physics,med-ph
10112,cs,CV
06682,cs,IT
01054,cs,CC
09162,physics,app-ph
03641,cs,IT
00377,cs,IR
06599,astro-ph,IM
04932,cond-mat,str-el
08049,math,AP
02390,hep-ex,
08132,quant-ph,
03114,cond-mat,mtrl-sci
03328,hep-th,
09496,cs,IR
08837,astro-ph,SR
08394,physics,chem-ph
01887,astro-ph,GA
07692,gr-qc,
09379,cond-mat,stat-mech
04276,astro-ph,GA
01822,q-bio,NC
10463,cond-mat,supr-con
00667,astro-ph,HE
05433,astro-ph,SR
06791,physics,optics
03776,math,PR
04897,nlin,SI
04287,cond-mat,mes-hall
08067,cond-mat,stat-mech
06548,astro-ph,EP
00039,math,AP
08271,cs,CR
04963,math,CA
08167,astro-ph,SR
00530,cond-mat,mtrl-sci
06066,cs,CV
01818,quant-ph,
06059,cs,CY
07362,cs,CG
01898,math,FA
10209,cond-mat,str-el
02635,astro-ph,GA
01322,cs,SI
05201,math,DS
06446,astro-ph,GA
01310,math,CO
03008,math,PR
04613,cs,NI
01330,physics,comp-ph
05413,math,OC
05169,math,SP
06689,cs,AI
03366,astro-ph,IM
04679,gr-qc,
00551,cs,CG
08131,cond-mat,stat-mech
04017,cs,CL
02267,math,CA
05310,math,AP
04729,hep-ph,
07879,math,DG
02766,math,AG
10136,math,LO
03436,astro-ph,SR
03645,cs,DB
05644,cs,AI
05107,physics,optics
10038,astro-ph,GA
02509,math,OC
01219,math,PR
09201,cond-mat,supr-con
05487,quant-ph,
05426,astro-ph,HE
05290,physics,soc-ph
02302,cs,RO
10382,astro-ph,GA
07329,math,AP
08401,hep-ph,
07726,hep-ph,
01767,cs,CG
07117,physics,optics
03795,physics,plasm-ph
03151,math,DS
00549,cond-mat,mtrl-sci
02398,cond-mat,mtrl-sci
00606,cs,IT
00947,cs,IT
04446,astro-ph,GA
09708,hep-th,
04601,cs,DC
08497,astro-ph,SR
07435,math,AP
00033,math,FA
00038,math,ST
09146,astro-ph,EP
01968,cs,LG
10260,astro-ph,GA
00590,cond-mat,quant-gas
02260,math,AC
07337,cs,CE
00394,cs,IT
00114,astro-ph,CO
09812,cs,NI
05116,q-bio,NC
08647,cond-mat,mes-hall
07020,math,MG
07901,hep-th,
05359,astro-ph,HE
08507,math,CO
02645,q-bio,NC
07662,astro-ph,SR
03728,cs,IT
03622,cs,CL
09057,cs,CV
09024,q-bio,NC
03867,math,CO
