document_id,email_domain
document_id,email_address
10035,ahut.edu.cn
07392,tdt.edu.vn
07941,urv.cat
06789,jahromu.ac.ir
06789,gmail.com
02918,forth.gr
02918,telecom-paristech.fr
02918,caida.org
05931,pu.ac.in
05931,eden.co.uk
02683,gmail.com
02683,gmail.com
09796,thesimpsons.com
06295,netl.doe.gov
06295,bigpharma.co
06402,xerox.com
06402,xerox.com
06402,cse.iitd.ac.in
01910,cmi.ac.in
02947,online.de
08857,aob.rs
00510,kbfi.ee
06155,pucv.cl
06155,pucv.cl
08388,iit.it
08388,iit.it
05458,mail.mil
05458,mail.mil
05458,mail.mil
05458,mail.mil
05458,thesimpsons.com
05458,thesimpsons.com
05458,mail.mil
05458,mail.mil
04492,imag.fr
02637,bnl.gov
00318,gmail.com
06978,iki.fi
09461,rrcat.gov.in
02325,outlook.com
02325,foxmail.com
05530,cup.edu.cn
02355,imdea.org
01733,gmail.com
08014,gmail.com
08014,gmail.com
08772,ipb.ac.rs
08772,ipb.ac.rs
00094,ieee.org
01557,gmail.com
05464,gmail.com
05464,mun.ca
05464,mac.com
09478,pgr.reading.ac.uk
03256,yahoo.com
05524,gmail.com
09075,yeah.net
09075,163.com
09075,math.nsc.ru
08230,togelius.com
08230,gmail.com
09450,helmholtz-muenchen.de
06763,163.com
06763,163.com
00312,yandex.ru
07286,tifrh.res.in
05518,126.com
05518,swansea.ac.uk
07577,jpl.nasa.gov
09875,maths.lth.se
07680,gmail.com
07680,swansea.ac.uk
06367,gmail.com
06367,mail.ncku.edu.tw
06367,mail.ncku.edu.tw
06367,mail.ncku.edu.tw
06367,mail.ncku.edu.tw
07238,gmail.com
06883,gmail.com
06883,gmail.com
02198,icloud.com
07109,163.com
03879,irif.fr
02934,yahoo.com
02934,member.ams.org
03844,imag.fr
03844,imag.fr
05312,appl.sci-nnov.ru
07617,gmail.com
07617,gmail.com
09849,cutn.ac.in
09849,iisertvm.ac.in
09849,iisertvm.ac.in
02403,mpa-garching.mpg.de
00012,icts.res.in
06854,emt.inrs.ca
01826,gmail.com
07730,math.unistra.fr
07730,gmail.com
07440,araya.org
07440,araya.org
04548,gmail.com
02996,aau.at
02996,aau.at
02996,aau.at
02996,aau.at
04379,icloud.com
04379,umk.pl
08590,ieee.org
07341,osa.org
10144,fbk.eu
10144,fbk.eu
02556,ifw-dresden.de
02608,google.com
04410,sina.cn
00422,imj-prg.fr
03464,briat.info
06213,gmail.com
06213,gmail.com
01147,teleport.com
01147,aps.org
07889,nokia.com
07889,email.address
07889,email.address
07889,email.address
07889,ijcai-18.org
07488,upb.de
00104,gmail.com
04033,uon.edu.au
04033,uon.edu.au
04033,beauxbatons.edu
04928,gmail.com
03539,gmail.com
07695,jellybean.co.uk
00155,ipb.ac.rs
03905,gmail.com
03905,ieee.org
03905,gmail.com
03905,gmail.com
03905,gmail.com
06445,thesimpsons.com
06007,gmail.com
01736,imdea.org
06311,fi.infn.it
06311,sa.infn.it
04957,gmail.com
04957,gmail.com
04957,gmail.com
05560,mdpi.com
02144,ttic.edu
08185,autsubmit.com
07132,jku.at
10395,gmx.net
07045,prl.res.in
07045,gmail.com
06727,amazon.com
08448,yazd.ac.ir
08448,gmail.com
05071,ieee.org
05071,ieee.org
00966,itep.ru
04074,gmail.com
03904,innopolis.ru
03904,innopolis.ru
03904,innopolis.ru
03904,innopolis.ru
06734,thesimpsons.com
10264,gmail.com
09314,cp3-origins.net
09314,tu-dortmund.de
07367,es.aau.dk
07367,huawei.com
07367,huawei.com
03535,svn.cern.ch
06368,ncsoft.com
06368,skky.edu
04524,asiaa.sinica.edu.tw
05871,gmail.com
06319,126.com
06319,163.com
06319,gmail.com
10245,nagoya-u.jp
10245,nagoya-u.jp
06321,gmail.com
05469,aol.com
05469,aol.com
05469,aol.com
05469,marthastewart.com
07897,usm.cl
09576,imre.a-star.edu.sg
09576,imre.a-star.edu.sg
02798,etri.re.kr
03823,lnf.infn.it
01465,tu-dortmund.de
05322,yahoo.com
05322,gmail.com
01637,gmail.com
01637,gmail.com
01637,gmail.com
01637,gmail.com
07087,hhi.fraunhofer.de
08419,aliyun.com
04256,desy.de
03705,gmail.com
03705,beauxbatons.edu
07692,desy.de
02836,neel.cnrs.fr
02836,esss.se
04461,i1.org
04461,i2.org
04423,riken.jp
05191,cern.ch
05191,kabelbw.de
09750,jlab.org
09625,gmail.com
06173,cea.fr
04770,sakarya.edu.tr
09782,fz-juelich.de
09782,fz-juelich.de
09782,fz-juelich.de
02467,axp.mat.uniroma2.it
02236,gmail.com
10247,us.ibm.com
10247,ibm.com
10247,us.ibm.com
02451,hotmail.com
08157,gmail.com
04065,kandaovr.com
02329,gmail.com
00055,inria.fr
08876,mehr.sharif.edu
09268,maths.uwa.edu.eu
09639,qq.com
09639,gmail.com
08610,gmail.com
01284,ens-rennes.fr
03976,institution.edu
08163,i1.org
08163,i2.org
07732,MIT.EDU
02740,gmail.com
01543,azaruniv.edu
01543,gmail.com
01543,du.ac.ir
01543,googlemail.com
01543,azaruniv.edu
07400,gmail.com
05244,eurecom.fr
09935,gmail.com
00884,gmail.com
00884,126.com
02631,oats.inaf.it
05485,mech.math.msu.su
05485,mech.math.msu.su
09271,gmail.com
09271,gmail.com
04470,swisscom.com
04470,swisscom.com
04470,swisscom.com
04470,swisscom.com
04470,gmail.com
04470,gmail.com
06296,gmail.com
03827,stfc.ac.uk
07269,gmail.com
04839,nao.cas.cn
04839,nao.cas.cn
04839,139.com
01738,chinatelecom.cn
03589,ismb.it
03589,ismb.it
03589,ismb.it
03589,ismb.it
03589,ismb.it
07910,baidu.com
00072,gmail.com
06730,cas.edu.om
06730,cas.edu.om
06730,chrismitchell.net
06730,chrismitchell.net
01116,iucaa.in
04214,wanadoo.fr
04572,uab.cat
04572,uab.cat
07735,cantab.net
06231,ms2.inr.ac.ru
06231,mail.ru
07842,aist.go.jp
07842,aist.go.jp
10281,i1.org
10281,i2.org
10281,gmail.com
10281,nec-labs.com
10281,nvidia.com
06089,protonmail.com
07285,gmail.com
07285,mail.ncku.edu.tw
07936,gmail.com
10394,kit.edu
10394,student.kit.edu
05532,gmail.com
05532,gmail.com
05532,navercorp.com
05532,navercorp.com
02117,thesimpsons.com
06700,cs.cranberry-lemon.edu
09081,gmail.com
01808,gmail.com
00888,gmail.com
01597,elsevier.com
02641,oabo.inaf.it
03566,aas.org
03566,aas.org
02605,icc.ub.edu
02605,icc.ub.edu
02605,icc.ub.edu
02605,iap.fr
10599,river-valley.com
10599,river-valley.com
02769,gmail.com
02769,sunykorea.ac.kr
03090,gmail.com
05687,glasgow.ac.uk
02856,mail.ru
02800,beauxbatons.edu
06205,foxmail.com
02063,gmail.com
05273,mail.ru
05273,rcd.ru
05273,rcd.ru
06611,163.com
06588,orange.fr
05239,tls-tautenburg.de
09556,tib.eu
05744,noa.gr
05744,northumbria.ac.uk
05744,academyofathens.gr
05744,bradford.ac.uk
05744,noaa.gov
10346,inria.fr
10346,math.univ-paris-diderot.fr
08875,gao.spb.ru
08875,gao.spb.ru
05129,uni-essen.de
00931,ratp.fr
01623,aist.go.jp
04176,impan.pl
06610,llnl.gov
06610,llnl.gov
06610,llnl.gov
06610,llnl.gov
06013,gmail.com
08503,mis.mpg.de
00588,elsevier.com
01617,nao.cas.cn
01617,nao.cas.cn
01617,nao.cas.cn
08589,gmail.com
08589,gmail.com
02513,ipmu.jp
02513,ipmu.jp
02513,ipmu.jp
06970,gmail.com
05604,ics.forth.gr
05604,ics.forth.gr
05604,univ-fcomte.fr
05604,ics.forth.gr
03820,ehu.eus
06066,us.ibm.com
06066,gmail.com.com
07325,math.univ-paris-diderot.fr
04638,me.com
07331,gmail.com
01998,yahoo.com
03040,oapd.inaf.it
04508,utrc.ucc.com
04508,utrc.ucc.com
01689,ucr.nl
08265,astro-udec.cl
02184,gmail.com
02184,gmail.com
00861,vnsc.org.vn
06430,cs.cranberry-lemon.edu
02867,gmail.com
01779,mpim-bonn.mpg.de
04062,gmail.com
04062,eden.co.uk
04062,gmail.com
03481,gmail.com
09403,lastminute.com
09403,lastminute.com
09403,thesimpsons.com
01840,gmx.net
05124,gmail.com
05124,merl.com
05124,gmail.com
04464,hea.iki.rssi.ru
07355,microsoft.com
03195,inbox.ru
03115,nims.go.jp
03115,nims.go.jp
05282,math.u--szeged.hu
05282,yahoo.com
03775,ct.infn.it
09678,thesimpsons.com
09678,thesimpsons.com
02956,associates.iucaa.in
07960,urv.cat
02211,jive.nl
01549,usa.net
04318,csiro.au
06759,cse.ohio-state.edu
06759,cse.ohio-state.edu
03496,gmail.com
03496,gmail.com
08678,gmail.com
08678,anl.gov
08678,anl.gov
08678,anl.gov
01313,helmholtz-muenchen.de
01313,helmholtz-muenchen.de
01313,helmholtz-muenchen.de
02808,nii.ac.jp
00744,imsc.res.in
00744,gmail.com
00744,imsc.res.in
07919,126.com
07919,hebtu.edu.cn
09502,gmail.com
09502,gmail.com
02204,udb.edu.sv
02204,ufrr.br
01027,math.tifr.res.in
06990,163.com
02116,nao.ac.jp
05533,cup.edu.cn
03142,gmail.com
03142,math.uwb.edu.pl
05955,gmail.com
05955,nao.ac.jp
00463,gmail.com
03981,gmail.com
06760,kkumail.com
06760,hotmail.com
05338,santannapisa.it
02260,math.cas.cz
09645,mpp.mpg.de
02089,inria.fr
03102,Lasp.Colorado.edu
10499,gmail.com
08351,nokia.com
07379,acm.org
07379,ieee.org
01574,posteo.net
01574,edgarroldan.com
01574,pks.mpg.de
07283,ias.edu
10188,centralesupelec.fr
10188,centralesupelec.fr
10188,huawei.com
00333,gmail.com
00333,gmail.com
00333,pwr.edu.pl
01502,stsci.edu
03558,eden.co.uk
09659,gmail.com
04754,institution.edu
04754,abv.bg
09679,gmail.com
05043,gmail.com
02759,126.com
08440,mpsd.mpg.de
03340,gmx.de
00107,renyi.mta.hu
00107,renyi.mta.hu
01759,mps.mpg.de
01392,gmail.com
02104,astro.isas.jaxa.jp
02104,nasa.gov
02104,nasa.gov
00021,elsevier.com
07948,gmail.com
07107,gmail.com
05845,astrouw.edu.pl
00092,gmail.com
08154,tcs.uni-luebeck.de
08154,tcs.uni-luebeck.de
08154,tcs.uni-luebeck.de
04385,isi.edu
04385,isi.edu
04385,isi.edu
04747,ieee.org
04747,thesimpsons.com
01344,gmail.com
04374,hipparch.uheaven.space
01909,gmail.com
10516,ornl.gov
10516,ornl.gov
10516,santafe.edu
10516,santafe.edu
10516,santafe.edu
08998,ihep.ru
01351,sfedu.ru
08450,sri.com
10565,desy.de
06242,newcastle.ac.uk
06242,newcastle.ac.uk
07827,thesimpsons.com
05746,gmail.com
00729,gmail.com
00729,gmail.com
01147,gmail.com
05645,163.com
05645,163.com
01949,cse.ohio-state.edu
01949,thesimpsons.com
01064,ifpan.edu.pl
03289,gmail.com
01345,gmail.com
01345,gmail.com
02544,sandia.gov
06131,gmail.com
00181,iiap.res.in
00181,iiap.res.in
00181,iiap.res.in
00181,iiap.res.in
10506,gmail.com
10506,gmail.com
02102,gmail.com
05679,mail.ru
05602,asu.cas.cz
03353,gmail.com
03353,gmail.com
03263,gmail.com
03263,yeah.net
09399,udo.edu
09399,kit.edu
08008,unicyb.kiev.ua
07698,gmail.com
04956,gmail.com
08861,mfa.kfki.hu
03787,yahoo.fr
03787,gmail.com
02499,gmail.com
02059,gmail.com
05484,impan.pl
08719,gmail.com
01812,foxmail.com
08136,ehu.eus
08136,ehu.eus
09296,gmail.com
03561,post.com
03698,uniroma2.it
03698,uniroma2.it
06677,cimat.mx
06677,math.aau.dk
06677,cimat.mx
06677,math.aau.dk
06401,gmail.com
04789,126.com
08021,mmj.pl
04995,gmail.com
04995,gmail.com
04995,gmail.com
04995,psau.edu.sa
04995,gmail.com
05335,parisdescartes.fr
05335,u-pem.fr
00714,rentec.com
08254,gmail.com
08254,163.com
09754,iap.fr
09754,oca.eu
06194,oeaw.ac.at
06194,oeaw.ac.at
00141,foo.com
05076,acm.org
10366,e-uvt.ro
01014,gmail.com
01014,gmail.com
03024,desy.de
03024,nikhef.nl
03024,nikhef.nl
03024,nikhef.nl
03778,gmail.com
03075,gmail.com
03075,gmail.com
04003,gmail.com
06614,aei.mpg.de
06614,aei.mpg.de
04787,gmail.com
05915,ieee.org
05915,ieee.org
07587,ehu.eus
07587,nokia-bell-labs.com
07587,ehu.eus
07587,nokia-bell-labs.com
07467,ovgu.de
07467,ovgu.de
08640,microsoft.com
03723,na.infn.it
10336,mm.unn.ru
08150,lip6.fr
08138,hotmail.com
07779,martin-thoma.de
04985,wias-berlin.de
00570,126.com
00570,126.com
02922,free.fr
02922,ircam.fr
02922,math.unistra.fr
10450,ornl.gov
09423,zvu.hr
09423,unicath.hr
09423,thphys.irb.hr
05207,ipr.res.in
05207,ipr.res.in
05207,ipr.res.in
04977,osucascades.edu
03022,llnl.gov
07150,sau.ac.in
07150,gmail.com
07150,sau.ac.in
07150,gmail.com
07150,affiliation.org
07150,researchlabs.org
07150,amesres.org
07150,prl.com
07150,affiliation.org
07150,consortium.net
07899,ieee.org
07686,nasa.gov
01065,gmail.com
08731,hotmail.com
08414,bitp.kiev.ua
09193,gmail.com
01665,acm.org
02443,celia.u-bordeaux1.fr
06723,gmail.com
08306,edu.xunta.es
08306,edu.xunta.es
06761,i1.org
06761,i2.org
02279,dada61.csiro.au
09272,smcebi.edu.pl
03247,163.com
03247,mail.com
03247,mail.com
03568,gmail.com
04500,163.com
09470,gmail.com
08608,gmx.de
08608,gmx.de
06823,saha.ac.in
06458,to.infn.it
06458,to.infn.it
06458,to.infn.it
06458,to.infn.it
02603,hust.edu.vn
05169,reading.ac.uk
05169,pgr.reading.ac.uk
00314,inria.fr
06829,gmail.com
07324,cab.cnea.gov.ar
00941,gmail.com
05193,bcamath.org
05193,bcamath.org
07966,desy.de
04334,gmail.com
04334,gmail.com
04334,gmail.com
00790,lbl.gov
09786,gmail.com
09786,gmail.com
07253,gmail.com
04429,gmail.com
08272,gmx.de
03509,lapth.cnrs.fr
03509,lapth.cnrs.fr
03509,lapth.cnrs.fr
03509,lapth.cnrs.fr
02039,wias-berlin.de
02039,wias-berlin.de
06653,apc.in2p3.fr
06539,yahoo.fr
01256,bcamath.org
04965,gmail.com
09575,gmail.com
09758,us.ibm.com
07003,jsrn.dk
05018,gmail.com
07859,gmail.com
10119,gmail.com
08674,berkeley.math.edu
07553,gmail.com
02011,gmail.com
00393,shanghaitech.edu.cn
03482,gmail.com
03482,gmail.com
09495,ciemat.es
10418,mareikefischer.de
01709,csiro.au
07800,mac.com
07800,mac.com
09892,cplire.ru
00458,kapitza.ras.ru
00438,mail.ru
00438,imm.uran.ru
00438,mail.ru
00438,mail.ru
07733,beauxbatons.edu
00047,iit.it
09720,gmail.com
06987,lbl.gov
05513,kit.edu
07147,gmail.com
07076,mail.nsysu.edu.tw
07076,lnt.de
01507,lowell.edu
08481,sron.nl
01203,paulkocher.com
01203,paulkocher.com
02213,zoho.com
03395,iac.es
05933,yahoo.com
01899,3.50
10171,gmail.com
07730,0.4
02775,-0.5em
09903,gmail.com
01903,gmail.com
01903,gmail.com
01903,gmail.com
01903,gmail.com
01097,obspm.fr
07077,gmail.com
01068,university.edu
07639,umons.ac.be
04038,nao.cas.cn
04117,prl.com
08787,uni-due.de
08240,nao.ac.jp
09377,gmail.com
07254,carnegiescience.edu
07850,gmail.com
01915,gmail.com
01915,yahoo.com
02697,gmail.com
08241,nao.ac.jp
03990,ligo.org
04064,thesimpsons.com
04064,nuist.edu.cn
04064,thesimpsons.com
09827,gmail.com
05779,gmail.com
10318,iam.dvo.ru
10318,iam.dvo.ru
10318,list.ru
10318,gmail.com
10318,iam.dvo.ru
04937,gmail.com
04980,rssi.ru
04980,saske.sk
01571,mitre.org
08037,desy.de
08037,desy.de
05696,gmail.com
04774,inria.fr
04774,rguhs.ac.in
04774,gmail.com
04774,uva.edu
05173,elsevier.com
03390,mpi-magdeburg.mpg.de
08004,mpe.mpg.de
03436,konkoly.hu
04844,gmail.com
08552,isac.gov.in
08552,gmail.com
00400,imj-prg.fr
05795,iitdalumni.com
04160,ricam.oeaw.ac.at
04160,university.edu
04160,university.edu
04160,university.edu
09347,kias.re.kr
02720,o2.pl
03425,acm.org
03425,hq.acm.org
03425,gmail.com
02574,gmail.com
09414,gmail.com
09414,tencent.com
01479,aei.mpg.de
01479,perimeterinstitute.ca
01479,invenialabs.co.uk
03903,univ-amu.fr
04488,sandia.gov
08499,turing.ac.uk
06060,hotmail.com
05736,gmail.com
05736,nat.gunma-ct.ac.jp
10494,ieee.org
01727,email.com
01727,gmail.com
01727,gmail.com
01041,gmail.com
03656,iis.sinica.edu.tw
03656,iis.sinica.edu.tw
04084,cispa.saarland
04084,cispa.saarland
03902,ifj.edu.pl
03902,ifj.edu.pl
03296,gmail.com
04893,ucdconnect.ie
01213,Tamuc.edu
01213,gmail.com
01213,Sjtu.edu.cn
09007,ncbj.gov.pl
03488,xanadu.ai
03488,xanadu.ai
03488,xanadu.ai
08717,lnf.infn.it
02094,ascl.net
09012,maths.univ.edu.au
07212,mpe.mpg.de
07212,oact.inaf.it
08626,fhcrc.org
08626,fhcrc.org
08626,fhcrc.org
09741,ciitwah.edu.pk
09741,gmail.com
02081,ced.uca.ma
02081,uca.ma
01346,math.u-bordeaux1.fr
01346,uc.cl
01346,mat.uc.cl
02010,hotmail.com
02010,gmail.com
02010,gmail.com
02010,gmail.com
04284,kias.re.kr
04284,kias.re.kr
01958,inp.nsk.su
10400,gmail.com
10400,yahoo.com
07986,akane.waseda.jp
02078,fs.us
02078,nasa.gov
02078,nasa.gov
09916,laas.fr
09916,laas.fr
10428,oist.jp
04449,mis.mpg.de
10148,mail.ncku.edu.tw
00930,vecc.gov.in
04981,myumanitoba.ca
01048,ltu.se
01048,waterfall-security.com
01095,irap.omp.eu
00582,uca.fr
00582,uca.fr
00582,math.cnrs.fr
06274,arm.com
06274,arm.com
05446,mdc-berlin.de
05446,mdc-berlin.de
09335,i1.org
09335,i2.org
09382,bnl.gov
01896,gmail.com
01896,xyz.com
01896,thesimpsons.com
04083,lngs.infn.it
07569,crc.ca
07569,crc.ca
02864,cyfronet.pl
05838,gmail.com
07568,crc.ca
07568,crc.ca
03329,gmail.com
03329,0.9
02719,eib.org
07949,163.com
10206,gmail.com
10603,i..
10603,endangle..
01260,jd.com
02164,gmail.com
02823,riken.jp
02846,163.com
02846,163.com
07251,ifae.es
04501,cimat.mx
04501,cimat.mx
02134,mun.ca
02134,mun.ca
02134,mun.ca
02134,mun.ca
09743,gmail.com
01852,lam.fr
03690,gmail.com
08475,libero.it
09963,gmx.de
05623,imar.ro
05623,guest.arnes.si
04215,imag.com
04215,fictional.edu
04215,fictional.edu
07485,inria.fr
05145,hotmail.com
05145,gmail.com
03452,gmail.com
00265,gmail.com
04314,intria.fr
08846,imec.be
03765,tu-braunschweig.de
03765,tu-braunschweig.de
08687,icrar.org
03863,institution.edu
04906,desy.de
04906,desy.de
03773,citi.sinica.edu.tw
03773,citi.sinica.edu.tw
03773,ieee.org
10603,filename.dpth
10603,filename.dpth
10370,ieee.org
10370,ieee.org
03942,gmail.com
01741,ctp-jamia.res.in
09449,imi.uni-luebeck.de
05927,mpi-sws.org
10609,ras.org.uk
10609,ras.org.uk
08466,desy.de
10004,mail.ru
10010,imj-prg.fr
05033,sakarya.edu.tr
05033,gmail.com
08883,astro.cf.ac.uk
07533,altamatematica.it
10295,data61.csiro.au
10295,data61.csiro.au
10295,data61.csiro.au
10295,data61.csiro.au
06882,lsu.com
09416,jku.at
10232,cern.ch
06946,dvfu.ru
03557,gmail.com
06649,iiap.res.in
06649,iiap.res.in
05164,free.fr
05164,gmail.com
05164,free.fr
09973,xyz.com
09973,xyz.com
09973,second.com
10329,riken.jp
05734,gmail.com
07581,gmail.com
07581,gmail.com
07581,gmail.com
07581,gmail.com
02049,gmail.com
02049,gmail.com
10006,imj-prg.fr
02402,gmail.com
05409,bsp-campus-hamburg.de
05409,hs-ruhrwest.de
04451,gmail.com
04451,gmail.com
00573,126.com
00573,sxnu.edu.cn
10482,fz-juelich.de
10482,fz-juelich.de
04975,nist.gov
04975,gmail.com
04975,nist.gov
03967,forsyte.at
03967,mjaroschek.com
03967,forsyte.at
09964,aei.mpg.de
09964,aei.mpg.de
04600,autsubmit.com
05279,polytechnique.org
04390,ice.cat
01692,inria.fr
01692,gmail.com
06857,ias.edu
04453,microsoft.com
04663,gmail.com
10343,hhu.de
09606,kth.math.se
02844,iist.ac.in
03333,live.com
07131,rian.kharkov.ua
07131,gmail.com
07131,internode.on.net
08760,gmail.com
07252,helmholtz-berlin.de
09217,yahoo.com
00128,orange.fr
00128,mail.ru
00771,gmail.com
05906,isi.edu
05906,affiliation.org
05906,prl.com
05906,affiliation.org
05906,consortium.net
05094,unibw.de
09493,uni2.edu
08108,optica.csic.es
10190,centralesupelec.fr
10190,centralesupelec.fr
10190,huawei.com
06482,gmail.com
05950,intel.com
05950,intel.com
01823,gmail.com
06159,gmail.com
06159,gmail.com
06159,us.ibm.com
06159,us.ibm.com
06159,us.ibm.com
06159,us.ibm.com
06159,us.ibm.com
06159,us.ibm.com
06438,mi.infn.it
05184,itp.ac.ru
09489,aries.res.in
09489,aries.res.in
04932,yandex.ru
04932,perimeterinstitute.ca
10090,bjtu.edu.cn
10090,bjtu.edu.cn
10090,bjtu.edu.cn
10090,bjtu.edu.cn
10090,thesimpsons.com
03149,gmail.com
03149,gmail.com
03149,uncannyvision.com
03149,uncannyvision.com
03149,uncannyvision.com
03149,uncannyvision.com
00781,gmail.com
04446,asiaa.sinica.edu.tw
07977,gmail.com
05034,imag.com
05034,fictional.edu
05034,fictional.edu
08510,grenfell.mun.ca
08510,grenfell.mun.ca
08510,cern.ch
05999,yahoo.com
00080,gmail.com
05640,cmi.ac.in
02748,gmail.com
02199,tmu.ac.jp
05194,gmail.com
05194,gmail.com
01255,gmail.com
10240,126.com
10240,126.com
10240,dlr.de
10358,gmail.com
10358,yahoo.com
02119,thesimpsons.com
02012,gmail.com
02012,pdmi.ras.ru
09665,gmail.com
01476,cruzeirodosul.edu.br
01476,example.com
00647,163.com
00647,163.com
05954,asagi.waseda.jp
05954,waseda.jp
09671,NLOv2.5.5
04547,outlook.com
01355,email.com
01355,ltu.se
02092,ens-rennes.fr
07245,nagoya-u.jp
08557,iop.org
08036,gmail.com
08969,bnl.gov
02200,gmail.com
02616,microsoft.com
09469,lnu.edu.ua
00823,research.att.com
07179,gmail.com
07179,gmail.com
07179,gmail.com
07179,gmail.com
03311,mpgu.edu
03311,yandex.ru
05331,kit.edu
05331,kit.edu
05331,desy.de
05235,OUP.com
05235,OUP.com
09323,ivic.gob.ve
01719,iae.cta.br
09351,gmail.com
07424,gmail.com
09334,ijcai-18.org
09210,prl.res.in
00229,math.sinica.edu.tw
05663,gmail.com
05663,gmail.com
05864,inria.fr
00598,cft.edu.pl
00598,ljmu.ac.u
05594,gmail.com
05594,gmail.com
04216,imj-prg.fr
09373,itu.edu.pk
09373,itu.edu.pk
09373,itu.edu.pk
09373,marysville-ohio.com
09373,affiliation.org
09373,prl.com
09373,affiliation.org
09373,consortium.net
04253,imsc.res.in
06732,thesimpsons.com
01668,xsens.com
01668,xsens.com
10048,hotmail.com
10048,gmail.com
08443,ca.infn.it
08443,pv.infn.it
08443,pv.infn.it
08443,jlab.org
08642,kasi.re.kr
08642,gmail.com
08642,kasi.re.kr
08303,u-pec.fr
07426,163.com
07426,163.com
01051,outlook.com
01051,i2.org
03871,ingv.it
03871,uniroma2.infn.it
09202,hznu.edu.cn
01851,naoj.org
06088,163.com
06995,asiaa.sinica.edu.tw
06995,asiaa.sinica.edu.tw
06705,gmail.com
00665,fnal.gov
00665,gmail.com
09503,wspc.com.sg
09503,wspc.com.sg
04894,iem.fraunhofer.de
04894,upb.de
04894,upb.de
07678,gmail.com
07687,gmail.com
08976,gmail.com
08976,gmail.com
09614,fz-juelich.de
01244,gmail.com
01244,gmail.com
08165,oa-roma.inaf.it
07433,gmail.com
07433,ujk.edu.pl
08271,ciitwah.edu.pk
08271,gmail.com
09615,pucv.cl
03239,crisp-da.de
03239,crisp-da.de
03239,gmail.com
03239,crisp-da.de
05200,saint-gobain.com
08871,gmail.com
08871,yazd.ac.ir
00768,fuw.edu.pl
00768,fuw.edu.pl
01159,tuebingen.mpg.de
01159,ictp.it
09813,gmail.com
01932,nrl.navy.mail
01932,nrl.navy.mail
09870,inria.fr
08629,amazon.com
08629,oath.com
08911,gmail.com
02761,math.ac.vn
02761,vinhuni.edu.vn
02761,math.ac.vn
07619,yahoo.com
07619,member.ams.org
10403,kit.edu
10403,kit.edu
10403,cern.ch
03319,jsnu.edu.cn
00746,inst1.edu
00746,inst2a.com
00746,inst2b.org
01869,uni-mb.si
00590,yahoo.com
08544,nasa.gov
09608,gmail.com
09608,bitp.kiev.ua
05662,is.mpg.de
05662,is.mpg.de
00638,hri.res.in
00638,hri.res.in
05740,mindspring.com
07455,gmail.com
04993,gmail.com
01228,gmail.com
01228,gmail.com
01228,gmail.com
01240,gmail.com
07537,google.com
07537,google.com
07537,google.com
07537,google.com
07537,google.com
07537,google.com
07537,google.com
06868,hhu.de
00384,gmail.com
00384,thesimpsons.com
00090,nao.ac.jp
04344,gmail.com
09967,uab.cat
01485,gmail.com
09346,gmail.com
05968,gmail.com
05968,gmail.com
02528,yahoo.fr
02528,yahoo.fr
06160,fnal.gov
08671,gmail.com
03274,ras.org.uk
02173,163.com
04502,gmail.com
04502,gmail.com
02601,gmail.com
05815,astro.umk.pl
07310,chicagobooth.edu
07310,chicagobooth.edu
00800,desy.de
05146,gmail.com
05146,gmail.com
05146,gmail.com
07037,math.nsc.ru
00592,gmail.com
10529,gmail.com
08648,gmail.com
05636,cup.ac.in
05636,gmail.com
08738,oact.inaf.it
08476,163.com
06514,gmail.com
06514,gmail.com
06514,fnal.gov
09595,icmat.es
06337,gmail.com
08912,autsubmit.com
00208,landau.ac.ru
03073,gmail.com
03073,yahoo.fr
03073,gmail.com
03073,gmail.com
03073,yahoo.fr
03073,yahoo.fr
03073,yahoo.fr
06710,gmail.com
06710,gmail.com
07797,correlated-matter.com
02568,lbl.gov
01431,phy.hr
01377,sci.am
04427,gmail.com
04427,nokia-bell-labs.com
08368,aip.de
08368,aip.de
08368,aip.de
05990,lnf.infn.it
06284,aaas.org
04693,aaai.org
04693,affiliation.com
04693,affiliation.com
04693,affiliation.com
04138,desy.de
00214,cmat.edu.uy
03849,ectstar.eu
04714,aoni.waseda.jp
08660,us.ibm.com
03053,xmu.edu.my
03385,gmail.com
09322,data61.csiro.au
06881,gmail.com
06554,gmail.com
03047,cimat.mx
03047,alumnos.uaslp.edu.mx
03047,gmail.com
03047,cimat.mx
02359,gmail.com
02359,gmail.com
00650,prl.res.in
00650,prl.res.in
00650,prl.res.in
02259,walmartlabs.com
00001,gmail.com
02613,nii.ac.jp
02613,nii.ac.jp
04710,wigner.mta.hu
04066,fortiss.org
04066,csl.sri.com
04066,gmail.com
09234,126.com
09234,126.com
09234,gmail.com
10296,griffith.edu.au
10296,ijcai-18.org
10296,email.address
10296,email.address
10296,email.address
00210,imar.ro
00210,gmail.com
05368,itep.ru
09120,inrne.bas.bg
09120,inrne.bas.bg
09120,4ss.mmp
02413,gmail.com
06058,gmail.com
09264,gmail.com
02135,thesimpsons.com
01654,uca.fr
01654,mi.parisdescartes.fr
08670,gmail.com
01504,stsci.edu
08500,bnl.gov
08986,lanl.gov
04738,nuist.edu.cn
03057,gmail.com
01898,gmail.com
07347,ieee.org
05989,simula.no
05989,simula.no
03963,nao.cas.cn
01873,yahoo.com
05581,foxmail.com
00129,thesimpsons.com
00129,thesimpsons.com
01087,gmail.com
01087,thesimpsons.com
